Cells Transmitted,Success Probability
300,0.0001328962327670894
301,0.0001328962327670894
302,0.0001328962327670894
303,0.0001328962327670894
304,0.0001328962327670894
305,0.0001328962327670894
306,0.0001328962327670894
307,0.0001328962327670894
308,0.0001328962327670894
309,0.0001328962327670894
310,0.0001328962327670894
311,0.0001328962327670894
312,0.0001328962327670894
313,0.0001328962327670894
314,0.0001328962327670894
315,0.0001328962327670894
316,0.0001328962327670894
317,0.0001328962327670894
318,0.0001328962327670894
319,0.0001328962327670894
320,0.0001328962327670894
321,0.0001328962327670894
322,0.0001328962327670894
323,0.0001328962327670894
324,0.0001328962327670894
325,0.0001328962327670894
326,0.0001328962327670894
327,0.0001328962327670894
328,0.0001328962327670894
329,0.0001328962327670894
330,0.0001328962327670894
331,0.0001328962327670894
332,0.0001328962327670894
333,0.0001328962327670894
334,0.0001328962327670894
335,0.0001328962327670894
336,0.0001328962327670894
337,0.0001328962327670894
338,0.0001328962327670894
339,0.0001328962327670894
340,0.0001328962327670894
341,0.0001328962327670894
342,0.0001328962327670894
343,0.0001328962327670894
344,0.0001328962327670894
345,0.0001328962327670894
346,0.0001328962327670894
347,0.0001328962327670894
348,0.0001328962327670894
349,0.0001328962327670894
350,0.0001328962327670894
351,0.0001328962327670894
352,0.0001328962327670894
353,0.0001328962327670894
354,0.0001328962327670894
355,0.0001328962327670894
356,0.0001328962327670894
357,0.0001328962327670894
358,0.0001328962327670894
359,0.0001328962327670894
360,0.00017967415244090362
361,0.00017967415244090362
362,0.00017967415244090362
363,0.00017967415244090362
364,0.00017967415244090362
365,0.00017967415244090362
366,0.00017967415244090362
367,0.00017967415244090362
368,0.00017967415244090362
369,0.00017967415244090362
370,0.00017967415244090362
371,0.00017967415244090362
372,0.00017967415244090362
373,0.00017967415244090362
374,0.00017967415244090362
375,0.00017967415244090362
376,0.00017967415244090362
377,0.00017967415244090362
378,0.00017967415244090362
379,0.00017967415244090362
380,0.00017967415244090362
381,0.00017967415244090362
382,0.00017967415244090362
383,0.00017967415244090362
384,0.00017967415244090362
385,0.00017967415244090362
386,0.00017967415244090362
387,0.00017967415244090362
388,0.00017967415244090362
389,0.00017967415244090362
390,0.00017967415244090362
391,0.00017967415244090362
392,0.00017967415244090362
393,0.00017967415244090362
394,0.00017967415244090362
395,0.00017967415244090362
396,0.00017967415244090362
397,0.00017967415244090362
398,0.00017967415244090362
399,0.00017967415244090362
